0	file:/C:/TwitterBigData/dataset/mallet_dir/data_instance0.txt	3	0.4043164124859389	9	0.09927855206065829	0	0.08336977559203657	8	0.07442010373577149	2	0.06969778691802327	1	0.0629913696119857	6	0.061391556860013505	4	0.05340195058668939	5	0.04752919677889658	7	0.043603295369986236	
1	file:/C:/TwitterBigData/dataset/mallet_dir/data_instance1.txt	3	0.4886963486190135	2	0.0812298529815806	0	0.07972297692279808	9	0.06577422768736345	1	0.06023597245224522	4	0.05106601815852438	5	0.04545015302074341	6	0.04412532105632849	8	0.04200314892328892	7	0.0416959801781139	
2	file:/C:/TwitterBigData/dataset/mallet_dir/data_instance10.txt	3	0.479292403502767	2	0.09046302783532463	5	0.06685452746261875	9	0.05701242389387044	4	0.05687055254379575	0	0.05630850917958222	1	0.050844650358600856	6	0.049140925416502064	8	0.04677753179093388	7	0.04643544801600435	
3	file:/C:/TwitterBigData/dataset/mallet_dir/data_instance100.txt	3	0.479292403502767	7	0.07891180813955122	6	0.06537910547827551	2	0.057986667711777753	9	0.05701242389387044	4	0.05687055254379575	0	0.05630850917958222	1	0.050844650358600856	5	0.05061634740084532	8	0.04677753179093388	
4	file:/C:/TwitterBigData/dataset/mallet_dir/data_instance101.txt	3	0.4805553841935552	5	0.0780247854619431	7	0.07409888405303275	1	0.0629913696119857	2	0.05444999257650002	9	0.053535169036088515	4	0.05340195058668939	0	0.05287418690899004	6	0.04614376251849024	8	0.043924515052724974	
5	file:/C:/TwitterBigData/dataset/mallet_dir/data_instance102.txt	3	0.4805553841935552	5	0.0780247854619431	4	0.06864974492821266	0	0.0681219812505133	7	0.05885108971150949	2	0.05444999257650002	9	0.053535169036088515	1	0.04774357527046245	6	0.04614376251849024	8	0.043924515052724974	
6	file:/C:/TwitterBigData/dataset/mallet_dir/data_instance103.txt	3	0.43967649724797764	0	0.08736620119678261	9	0.07208015344512174	6	0.06433443139707795	8	0.0620088017642447	7	0.06167218404839708	2	0.05706011528542743	4	0.05596183420341361	1	0.05003221819072985	5	0.04980756322082736	
7	file:/C:/TwitterBigData/dataset/mallet_dir/data_instance104.txt	3	0.42256651794271777	2	0.08810298925215689	9	0.08729855794055595	8	0.07884762653393472	4	0.0737735799020732	0	0.07330950173976875	5	0.055201659199373684	1	0.04198233339957641	6	0.04057557087813317	7	0.0383416632117094	
8	file:/C:/TwitterBigData/dataset/mallet_dir/data_instance105.txt	3	0.4431216391166507	9	0.09570508995124338	4	0.0781872042073517	2	0.0620146905588573	0	0.060219959352710156	1	0.05437655555988245	5	0.054132393619947324	6	0.05255448198243831	8	0.05002691607561835	7	0.04966106957530029	
9	file:/C:/TwitterBigData/dataset/mallet_dir/data_instance106.txt	3	0.46969712273986036	9	0.07700170669055939	4	0.07685257022619849	2	0.0609561169189679	0	0.05919202127881961	1	0.05344836277483514	5	0.053208368611779175	6	0.05165739149011615	8	0.04917297043523258	7	0.04881336883363113	
