0	file:/C:/TwitterBigData/dataset/mallet_dir_latest_tweet/data_instance0.txt	15	0.44770305073520406	0	0.2828214397882957	4	0.08418145509008407	12	0.07742885965977445	10	0.0655830792865835	2	0.009895324961053465	18	0.009611931270761119	1	0.009607894732677983	11	0.0095006468577348	5	8.318241506354307E-4	3	4.068939345370819E-4	7	3.2240977244815395E-4	16	3.201809196089078E-4	6	2.9306946042273E-4	8	2.9038580491209996E-4	13	2.8738052530901265E-4	19	2.552495474733911E-4	17	2.468171542095781E-4	14	2.1074470036217498E-4	9	2.0136164791226992E-4	
1	file:/C:/TwitterBigData/dataset/mallet_dir_latest_tweet/data_instance1.txt	7	0.9600059638504445	0	0.016517663651338225	12	0.016079073497960273	5	0.0010978915421429535	2	7.581318349402381E-4	3	5.370430864940351E-4	10	4.443001244359109E-4	16	4.2259403423865926E-4	15	3.943797806218001E-4	4	3.869287060180627E-4	6	3.8681069984890796E-4	18	3.840917984361671E-4	8	3.8326864990374186E-4	13	3.7930210113801553E-4	1	3.7876413270582253E-4	19	3.368937041474208E-4	17	3.257641243711046E-4	14	2.7815353028922725E-4	9	2.6576921334391476E-4	11	2.372119371811065E-4	
2	file:/C:/TwitterBigData/dataset/mallet_dir_latest_tweet/data_instance10.txt	12	0.4638397295764408	2	0.22202566730266898	0	0.1445956810483234	7	0.11141963122571144	5	0.009610946112254368	3	0.004701276916823966	10	0.003889404726888265	16	0.003699389543069356	15	0.003452401875617407	4	0.0033871751444276127	6	0.003386142118041012	18	0.003362340846276608	8	0.00335513500136038	13	0.0033204118206310576	1	0.0033157024432349906	19	0.002949168576158895	17	0.002851740198786184	14	0.0024349569041447177	9	0.0023265445535347895	11	0.0020765540656057196	
3	file:/C:/TwitterBigData/dataset/mallet_dir_latest_tweet/data_instance100.txt	18	0.3561362127651847	12	0.28892144734477765	17	0.14265355122175566	3	0.11444253557856099	0	0.0760134734969194	2	0.015104463221622998	5	0.0012697164913311801	10	5.13835086110279E-4	7	4.921340703212779E-4	16	4.887318954690818E-4	15	4.561019846511133E-4	4	4.4748478346197027E-4	6	4.4734830879821424E-4	8	4.432519121544094E-4	13	4.3866458072121375E-4	1	4.380424178171824E-4	19	3.8961907944631054E-4	14	3.216858049938712E-4	9	3.073632869165E-4	11	2.743366689860604E-4	
4	file:/C:/TwitterBigData/dataset/mallet_dir_latest_tweet/data_instance101.txt	1	0.4900143625494444	2	0.2457615375981001	12	0.16817993730457984	0	0.08717632554662236	5	0.0014561789260253703	3	7.123024405432646E-4	10	5.892936170827898E-4	7	5.644057290534258E-4	16	5.605039325844933E-4	15	5.23082201973278E-4	4	5.131995337881973E-4	6	5.130430173290864E-4	18	5.094368260185623E-4	8	5.083450501009095E-4	13	5.030840525433288E-4	19	4.468360429597183E-4	17	4.320744213389193E-4	14	3.6892652275664667E-4	9	3.5250069137280786E-4	11	3.146239957824584E-4	
5	file:/C:/TwitterBigData/dataset/mallet_dir_latest_tweet/data_instance102.txt	0	0.31758529789133727	1	0.23390991566185163	16	0.09915351221097268	10	0.0901834723203102	15	0.07217522030131623	18	0.06318181119906348	12	0.04768810583115607	11	0.03611684318077672	13	0.027234734606206807	3	0.009378163232377895	5	8.019254143224136E-4	2	5.53757053869626E-4	7	3.1082121161615187E-4	4	2.826216898265972E-4	6	2.825354953871107E-4	8	2.7994830005788557E-4	19	2.460749654321099E-4	17	2.3794566255403503E-4	14	2.0316978176828575E-4	9	1.9412398979680825E-4	
6	file:/C:/TwitterBigData/dataset/mallet_dir_latest_tweet/data_instance103.txt	12	0.6370213400669199	16	0.1727887512943541	0	0.15955939609851585	3	0.019960664188099737	5	0.0017068335773820578	2	0.0011786272343737407	10	6.907297685726201E-4	7	6.615578844041061E-4	15	6.13121265596024E-4	4	6.015374762752554E-4	6	6.013540183614998E-4	18	5.971270869691699E-4	8	5.958473817338295E-4	13	5.896807993713766E-4	1	5.888444484674918E-4	19	5.237507205174944E-4	17	5.06448154885838E-4	14	4.3243049694902634E-4	9	4.131772581874433E-4	11	3.687807800634623E-4	
7	file:/C:/TwitterBigData/dataset/mallet_dir_latest_tweet/data_instance104.txt	5	0.4583337285834435	8	0.42120082873961234	12	0.09431254357723184	0	0.012285679797413261	10	0.00948080871881679	2	5.638911873318425E-4	3	3.994474967738963E-4	7	3.165094527309053E-4	16	3.1432138942559415E-4	15	2.933358981977438E-4	4	2.8779386037323956E-4	6	2.87706088516459E-4	18	2.8568379572355775E-4	13	2.821212648127859E-4	1	2.8172112905275635E-4	19	2.5057830588434086E-4	17	2.4230023119424935E-4	14	2.068879279653254E-4	9	1.9767659180353953E-4	11	1.7643596369605656E-4	
8	file:/C:/TwitterBigData/dataset/mallet_dir_latest_tweet/data_instance105.txt	4	0.5952983118595642	11	0.27694730821835084	0	0.11541241272768099	12	0.004246990593069493	5	0.0012345859041021688	2	8.52523988882737E-4	3	6.039083088179277E-4	10	4.996182680747831E-4	7	4.7851767721003764E-4	16	4.7520963392282437E-4	15	4.434825293108804E-4	6	4.349710506533587E-4	18	4.319136290138209E-4	8	4.30987993342076E-4	13	4.265275844527415E-4	1	4.2592263558689905E-4	19	3.788390768630366E-4	17	3.663237948128617E-4	14	3.127853840653978E-4	9	2.9885914222299044E-4	
9	file:/C:/TwitterBigData/dataset/mallet_dir_latest_tweet/data_instance106.txt	17	0.45051447562957186	0	0.27166751392610605	5	0.2689510765560614	12	0.0032909279956651934	2	6.606077881520878E-4	3	4.6795930359415784E-4	10	3.871465475426725E-4	7	3.707960226992256E-4	16	3.6823267059702693E-4	15	3.4364782292648345E-4	4	3.3715523458435276E-4	6	3.37052408412438E-4	18	3.3468325918839054E-4	8	3.3396599827641615E-4	13	3.305096957100816E-4	1	3.3004093009477846E-4	19	2.9355660121664065E-4	14	2.423726058483559E-4	9	2.3158137423405202E-4	11	2.0669762951826894E-4	
